turn_id,program,speaker,is_moderator,timestamp,timestamp_seconds,text,text_clean,word_count,umap_x,umap_y,cluster
486,MPAID,Speaker 10,False,1:09:21,4161,"Should we write questions, or should we write our comments? Should's question? Okay.","Should we write questions, or should we write our comments? Should's question? Okay.",13,18.087776,0.8396875,4
490,MPAID,Speaker 5,False,1:09:54,4194,"So we can spend it like a couple of times. Oh gosh, I don't know how to handle it.","So we can spend it like a couple of times. Oh gosh, I don't know how to handle it.",19,18.610363,2.9807642,-1
492,MPAID,Speaker 7,False,1:10:01,4201,Yes. You can always use it. Thank you for promoting space. It's very helpful.,Yes. You can always use it. Thank you for promoting space. It's very helpful.,14,17.966894,1.1606455,4
496,MIXED,Speaker 4,False,13:00,780,"Is there any, like, do we know the purpose of this?","Is there any, like, do we know the purpose of this?",11,18.195185,1.6024013,-1
498,MIXED,Speaker 6,False,13:32,812,"I guess maybe just to peel one more layer back to exactly [NAME]'s question is like, is the intention here for us to give kind of like very tactical quick wins that could be changed? Or and or like more structural things, like if you're kind of stepping back and doing like a strategy refresh, it sounds like in a kind of multi year period, like, I feel like some of the comments I can give are like, let's like reframe maybe But like, I think it's kind of like, you know, USAID has been dismantled. So I think the MPAID needs to structurally change. And that's not a tactical thing.","I guess maybe just to peel one more layer back to exactly 's question is like, is the intention here for us to give kind of like very tactical quick wins that could be changed? Or and or like more structural things, like if you're kind of stepping back and doing like a strategy refresh, it sounds like in a kind of multi year period, like, I feel like some of the comments I can give are like, let's like reframe maybe But like, I think it's kind of like, you know, USAID has been dismantled. So I think the MPAID needs to structurally change. And that's not a tactical thing.",111,19.88387,5.2928667,16
502,MIXED,Speaker 6,False,14:57,897,for sure no it's just to help guide like my own comments yeah and we have we have a few different,for sure no it's just to help guide like my own comments yeah and we have we have a few different,21,18.181238,1.3050475,-1
504,MIXED,Speaker 8,False,15:21,921,join a concurrent degree group?,join a concurrent degree group?,5,21.018816,1.159445,-1
506,MIXED,Speaker 8,False,15:24,924,"Cool. Yes. But there's presumably like an MPP and an MPA. Okay, cool.","Cool. Yes. But there's presumably like an MPP and an MPA. Okay, cool.",13,20.209105,5.675002,16
510,MIXED,Speaker 6,False,15:55,955,"No, thank you so much. I appreciate you being here. Yeah, no, I personally really appreciate this opportunity, so I'm happy to not have anonymized feedback and come to follow-up meetings if you need, since I'm not on payroll. So I can be blind.","No, thank you so much. I appreciate you being here. Yeah, no, I personally really appreciate this opportunity, so I'm happy to not have anonymized feedback and come to follow-up meetings if you need, since I'm not on payroll. So I can be blind.",44,17.383183,0.18507174,4
512,MIXED,Speaker 7,False,16:23,983,"Okay. My name's [NAME]. My hometown is [NAME], [NAME].","Okay. My name's . My hometown is , .",9,15.678567,1.1137077,3
513,MIXED,Speaker 6,False,16:27,987,"[NAME], [NAME] [NAME], [NAME]. [NAME], [NAME] [NAME], [NAME]. [NAME], [NAME], [NAME].",", , . , , . , , .",9,16.408358,1.2618736,4
515,MIXED,Speaker 6,False,16:46,1006,Not to be confused with [NAME]. All the others.,Not to be confused with . All the others.,9,17.762188,1.009146,-1
517,MIXED,Speaker 5,False,17:24,1044,Good. Good. I missed the first one.,Good. Good. I missed the first one.,7,17.27328,1.1371056,4
522,MIXED,Speaker 5,False,17:39,1059,"That's what it's like good on balance. Components that have been good in general, but I feel like that's kind of a blind word. I've had some good experiences, some incredible experiences, some like, wow, that was a great class experiences. And then someone that were just more meh, more like, okay. So good on balance.","That's what it's like good on balance. Components that have been good in general, but I feel like that's kind of a blind word. I've had some good experiences, some incredible experiences, some like, wow, that was a great class experiences. And then someone that were just more meh, more like, okay. So good on balance.",56,19.626225,2.7094152,-1
526,MIXED,Speaker 6,False,18:05,1085,"I would say good on balance, but I think to help, like, from my perspective, where there's kind of variance.","I would say good on balance, but I think to help, like, from my perspective, where there's kind of variance.",20,19.302496,2.338474,-1
528,MIXED,Speaker 6,False,18:14,1094,"But it could be also bad. So it's in the sense that, like, the experience across different classrooms and across different mixtures of programs and students, like, sometimes the, like, variance is negative. And so it's, like, when you go to an HBS class, like, it's pretty much the same thing in every room because there's a pedagogy, there's, like, a norms that are set. and like because every HKS professor can basically do what they want there's variance in the experience","But it could be also bad. So it's in the sense that, like, the experience across different classrooms and across different mixtures of programs and students, like, sometimes the, like, variance is negative. And so it's, like, when you go to an HBS class, like, it's pretty much the same thing in every room because there's a pedagogy, there's, like, a norms that are set. and like because every HKS professor can basically do what they want there's variance in the experience",82,19.97595,2.5444984,-1
530,MIXED,Speaker 6,False,18:54,1134,this group yeah but that's why it's like so I mean because I have electives and I'm choosing my classes,this group yeah but that's why it's like so I mean because I have electives and I'm choosing my classes,20,21.017935,1.1096947,-1
532,MIXED,Speaker 8,False,19:07,1147,"I really, I'll plus one [NAME] and plus one the good with variance. I would say diverse, parentheses good, and disunified, parentheses bad, which are two sides of the same coin.","I really, I'll plus one and plus one the good with variance. I would say diverse, parentheses good, and disunified, parentheses bad, which are two sides of the same coin.",30,19.009933,2.3590655,-1
534,MIXED,Speaker 7,False,19:37,1177,okay yes okay so plus one on the good on balance as an MPA I feel the disunified part because unless you're thoughtful and you don't get really much support in developing your course curriculum it doesn't necessarily feel like the courses you take sort of flow into one another or build in a meaningful way unless you're really thoughtful about it and then also disjointed maybe disjointed yeah um and then the last thing that i'll add is classes too large um and the class sizes are too,okay yes okay so plus one on the good on balance as an MPA I feel the disunified part because unless you're thoughtful and you don't get really much support in developing your course curriculum it doesn't necessarily feel like the courses you take sort of flow into one another or build in a meaningful way unless you're really thoughtful about it and then also disjointed maybe disjointed yeah um and then the last thing that i'll add is classes too large um and the class sizes are too,89,20.47362,5.2188697,16
536,MIXED,Speaker 4,False,20:17,1217,yeah i thought it was kind of like you we could do different words yeah and i was definitely thinking like there are classes that i've really liked but there's also ones that i've had like so much boredom in and like so i was just throwing yes the first word that came to mind and maybe i was thinking of a specific class but uh around like the there is balance but there isn't yeah there isn't like a unified or like very much like what he was saying like in hbs it feels like not that all the classes are like that or that i have enough of a sample but it feels like they're more of a methodology and here it really is professor dependent okay and student dependent too and because the students are all a mix of everything you don't actually know what you're gonna get yeah okay so It's hard to know. This uncertainty. Uncertainty. Yes. Yes. Like you never know what you're going to get.,yeah i thought it was kind of like you we could do different words yeah and i was definitely thinking like there are classes that i've really liked but there's also ones that i've had like so much boredom in and like so i was just throwing yes the first word that came to mind and maybe i was thinking of a specific class but uh around like the there is balance but there isn't yeah there isn't like a unified or like very much like what he was saying like in hbs it feels like not that all the classes are like that or that i have enough of a sample but it feels like they're more of a methodology and here it really is professor dependent okay and student dependent too and because the students are all a mix of everything you don't actually know what you're gonna get yeah okay so It's hard to know. This uncertainty. Uncertainty. Yes. Yes. Like you never know what you're going to get.,172,21.519209,3.0494692,-1
537,MIXED,Speaker 6,False,21:04,1264,"Which can be a good thing. And also it's part of the reason I'm doing a joint degree is like I wanted that kind of disjointed experience compared to HBS, which is too rigid.","Which can be a good thing. And also it's part of the reason I'm doing a joint degree is like I wanted that kind of disjointed experience compared to HBS, which is too rigid.",34,19.628918,3.4498885,-1
539,MIXED,Speaker 6,False,21:15,1275,But I do think that it's important to note the disjointedness because that can be bad.,But I do think that it's important to note the disjointedness because that can be bad.,16,18.782322,2.270628,0
541,MIXED,Speaker 5,False,22:17,1337,"Yeah, I'm happy to take this one. Like, classes should start on time. Teachers should be ready like five to ten minutes before. and people should walk in. The norm should be that everyone is on time. The norm is that people aren't on their laptops in the back. Like, and maybe I sound like super old school on this, but like, I think less than 25% of the people that are on their computers in a [NAME] [NAME] class are actually taking notes. The most of them are doing some other thing, and it's just incredibly unprofessional. And that like acknowledgement that that's okay by the professors, I think just creates a dynamic that you don't want in the classroom. When I show up, I show up prepared, and I'm here for like 75 minutes to try and get a little bit better. Like, if you're not there for that reason, like, don't come. And the last thing that I would say, too, is that, like, if things are done on time, they should end on time. And one of the last points, at HBS, it's expected that you read no more than 20 pages for that class. The cases normally are like 10 pages. And then you can kind of glaze over the annexes. But you're going to be held account for reading those pages. The [NAME] [NAME], most classes, you're going to get like 50 or 60 pages of reading for one class. And you're going to be held to account for none of it. That needs to flip drastically. Like assign reasonable readings or say like summarize these in your AI chat box that you're using. But then hold them accountable for what they're supposed to do. because then the people that are doing that work and showing up at class, and then they get worse grades than the kids that they know didn't read a single thing. That just erodes all of the structure of how the educational call to social compact should be. I'll get off my soapbox. Yeah, that was great.","Yeah, I'm happy to take this one. Like, classes should start on time. Teachers should be ready like five to ten minutes before. and people should walk in. The norm should be that everyone is on time. The norm is that people aren't on their laptops in the back. Like, and maybe I sound like super old school on this, but like, I think less than 25% of the people that are on their computers in a class are actually taking notes. The most of them are doing some other thing, and it's just incredibly unprofessional. And that like acknowledgement that that's okay by the professors, I think just creates a dynamic that you don't want in the classroom. When I show up, I show up prepared, and I'm here for like 75 minutes to try and get a little bit better. Like, if you're not there for that reason, like, don't come. And the last thing that I would say, too, is that, like, if things are done on time, they should end on time. And one of the last points, at HBS, it's expected that you read no more than 20 pages for that class. The cases normally are like 10 pages. And then you can kind of glaze over the annexes. But you're going to be held account for reading those pages. The , most classes, you're going to get like 50 or 60 pages of reading for one class. And you're going to be held to account for none of it. That needs to flip drastically. Like assign reasonable readings or say like summarize these in your AI chat box that you're using. But then hold them accountable for what they're supposed to do. because then the people that are doing that work and showing up at class, and then they get worse grades than the kids that they know didn't read a single thing. That just erodes all of the structure of how the educational call to social compact should be. I'll get off my soapbox. Yeah, that was great.",345,21.908762,0.82607454,8
542,MIXED,Speaker 8,False,24:07:00,86820,I feel like we can pack up. Yeah.,I feel like we can pack up. Yeah.,8,16.887741,1.7915218,4
544,MIXED,Speaker 5,False,24:21:00,87660,"Unfortunately, it might be a sizable, but it's a sizable minority that show up prepared and doing the right thing, and that's frustrating.","Unfortunately, it might be a sizable, but it's a sizable minority that show up prepared and doing the right thing, and that's frustrating.",23,20.107857,1.4487255,14
546,MIXED,Speaker 5,False,24:32:00,88320,How many classes do you feel like that describes your HBS?,How many classes do you feel like that describes your HBS?,11,19.845682,3.0356238,14
548,MIXED,Speaker 5,False,24:37:00,88620,"The HBS class we took here. Very little exception. The one I will shout, [NAME] [NAME]'s AI policy, class or cyber policy class the module in the fall he said he's like look I'm this I'm gonna run it if you don't come I'm not gonna knock you for participation but if you're here like we're going to get something out of it and if you're just taking this class to write a final paper you're gonna write a final paper and I'm telling you you're probably gonna get a B but if that's what you want to do like go for it and I just respected his realism and how he structured it but for every","The HBS class we took here. Very little exception. The one I will shout, 's AI policy, class or cyber policy class the module in the fall he said he's like look I'm this I'm gonna run it if you don't come I'm not gonna knock you for participation but if you're here like we're going to get something out of it and if you're just taking this class to write a final paper you're gonna write a final paper and I'm telling you you're probably gonna get a B but if that's what you want to do like go for it and I just respected his realism and how he structured it but for every",116,19.983011,4.3042884,-1
549,MIXED,Speaker 4,False,25:11:00,90660,other class I think that probably describes it I have a question what does HBS do but I'm in a But I don't actually know if it's like a social norm that people aren't using their laptops or their phones or they are,other class I think that probably describes it I have a question what does HBS do but I'm in a But I don't actually know if it's like a social norm that people aren't using their laptops or their phones or they are,43,19.918968,-0.08919303,1
550,MIXED,Speaker 1,False,25:24:00,91440,School policy. No technology in the classroom.,School policy. No technology in the classroom.,7,20.589363,0.41004372,-1
551,MIXED,Speaker 4,False,25:26:00,91560,"Yeah, but that's the same school policy here. And professors actually, I'm saying this is someone who will use my phone, despite a professor saying, """"Don't use your phone."""" [NAME], I'm just being very honest. But I don't do it at HBS because I feel like it's a social norm.","Yeah, but that's the same school policy here. And professors actually, I'm saying this is someone who will use my phone, despite a professor saying, """"Don't use your phone."""" , I'm just being very honest. But I don't do it at HBS because I feel like it's a social norm.",50,19.966927,-0.21265146,1
552,MIXED,Speaker 6,False,25:40:00,92400,"I mean, I use my phone at HBS, but like the standard rule is like no technology. and so it feels I don't think that that's the rule they say it but they don't enforce it so like it is enforced because like the scribe or if the professor sees it the professor will like","I mean, I use my phone at HBS, but like the standard rule is like no technology. and so it feels I don't think that that's the rule they say it but they don't enforce it so like it is enforced because like the scribe or if the professor sees it the professor will like",55,19.95133,-0.29864395,1
553,MIXED,Speaker 1,False,25:59:00,93540,make a comment kind of to this like calling out,make a comment kind of to this like calling out,10,20.47656,-0.4284121,5
554,MIXED,Speaker 6,False,26:01:00,93660,behavior but if you have half of your,behavior but if you have half of your,8,18.764069,0.3505567,-1
555,MIXED,Speaker 5,False,26:03:00,93780,"greatest participation and you have someone in the classroom who is annotating everything that's said all the time the scribe will annotate like hey [NAME] showed up later [NAME] on her phone and guess what even if you talked zero points that day and that can matter because you're trying, you're not getting in every class. Yeah. So that's like a hold on.","greatest participation and you have someone in the classroom who is annotating everything that's said all the time the scribe will annotate like hey showed up later on her phone and guess what even if you talked zero points that day and that can matter because you're trying, you're not getting in every class. Yeah. So that's like a hold on.",61,20.001234,0.9765615,13
556,MIXED,Speaker 6,False,26:19:00,94740,"Yeah, I think it's more of like the enforcement obviously is internalized by the culture and the social norms by the students at HBS, but like professors aren't afraid to enforce rules. And I feel like here they sometimes are afraid of the students, which is interesting.","Yeah, I think it's more of like the enforcement obviously is internalized by the culture and the social norms by the students at HBS, but like professors aren't afraid to enforce rules. And I feel like here they sometimes are afraid of the students, which is interesting.",47,19.877468,-0.066728696,1
557,MIXED,Speaker 4,False,26:38:00,95880,"It's more liberal, I mean.","It's more liberal, I mean.",5,19.492626,1.7318276,0
558,MIXED,Speaker 6,False,26:41:00,96060,But why should a professor be afraid of liberal students?,But why should a professor be afraid of liberal students?,10,21.43622,1.4106239,2
559,MIXED,Speaker 4,False,26:44:00,96240,"Well, I don't think it's like the culture.","Well, I don't think it's like the culture.",8,19.420345,1.654139,0
561,MIXED,Speaker 4,False,26:47:00,96420,"Yeah, I don't mean politics. I mean, like, the culture is more.","Yeah, I don't mean politics. I mean, like, the culture is more.",12,19.505795,1.7304915,0
562,MIXED,Speaker 6,False,26:49:00,96540,"Well, I was like, fair.","Well, I was like, fair.",5,16.482224,1.4451485,4
564,MIXED,Speaker 6,False,26:51:00,96660,"For sure. But I guess, like, to your point, if there's this rule that we shouldn't be on technology, like, is it a rule? Like, it's not a rule. You know what I mean?","For sure. But I guess, like, to your point, if there's this rule that we shouldn't be on technology, like, is it a rule? Like, it's not a rule. You know what I mean?",34,19.81935,-0.3898169,1
565,MIXED,Speaker 4,False,26:57:00,97020,"I feel like most of my process. The reason why I'm asking is because, ultimately, I guess it's like, what do we do with it? And I think [NAME] had something similar, where, like, if you would use your phone, like, you would get an email. And you would get an email by the TA or whatever. like it was like your classmate right being like you were on your phone today right and like says that you will get the ta at hbs oh i do uh stanford business school okay thank you so they will do something like that i know every class but they will call you out yeah so and they'll say like next time i will ask you to leave the class so then it really is like okay and i feel like yeah we shouldn't be children but ultimately i think we just are and that's just the nature of it that I myself see like I will get distracted on my phone or my laptop if I feel like there's just too many other people doing the same thing","I feel like most of my process. The reason why I'm asking is because, ultimately, I guess it's like, what do we do with it? And I think had something similar, where, like, if you would use your phone, like, you would get an email. And you would get an email by the TA or whatever. like it was like your classmate right being like you were on your phone today right and like says that you will get the ta at hbs oh i do uh stanford business school okay thank you so they will do something like that i know every class but they will call you out yeah so and they'll say like next time i will ask you to leave the class so then it really is like okay and i feel like yeah we shouldn't be children but ultimately i think we just are and that's just the nature of it that I myself see like I will get distracted on my phone or my laptop if I feel like there's just too many other people doing the same thing",185,20.330002,-0.20936438,5
566,MIXED,Speaker 8,False,27:48:00,100080,I'm taking a class with a notoriously frictional professor here who like calls people out whatever on all sorts of things you know whatever but they just yesterday people were clearly on their phone and they were like I know when you're on your phone I can see when you're on your phone but I don't think that anything happened of that like they didn't say [NAME] get off your phone like and maybe that'll happen later but there was sort of a dean just sort of whispered under his breath i feel like professors do enforce it and i kind of agree with the dean and that like professors all say no phones and they say it a lot but then i don't know what that enforcement mechanism is and i haven't seen it in practice,I'm taking a class with a notoriously frictional professor here who like calls people out whatever on all sorts of things you know whatever but they just yesterday people were clearly on their phone and they were like I know when you're on your phone I can see when you're on your phone but I don't think that anything happened of that like they didn't say get off your phone like and maybe that'll happen later but there was sort of a dean just sort of whispered under his breath i feel like professors do enforce it and i kind of agree with the dean and that like professors all say no phones and they say it a lot but then i don't know what that enforcement mechanism is and i haven't seen it in practice,136,20.101728,-0.26559186,1
567,MIXED,Speaker 4,False,28:28:00,102480,i think the difference is because i even see professors saying that when there's like three people on their laptop like remember like only if you have an accommodation and they're still on their laptop and they're like and i think there might be something around just for like brainstorming actually calling a person out either yeah this this school might be very like like what i call liberal and don't don't want to call like a person out in front of everyone but even sending them an email and having like not the professor focus in that but the ta like because there are ta's in,i think the difference is because i even see professors saying that when there's like three people on their laptop like remember like only if you have an accommodation and they're still on their laptop and they're like and i think there might be something around just for like brainstorming actually calling a person out either yeah this this school might be very like like what i call liberal and don't don't want to call like a person out in front of everyone but even sending them an email and having like not the professor focus in that but the ta like because there are ta's in,107,20.517021,1.3532144,-1
568,MIXED,Speaker 6,False,28:59:00,104340,"every class usually and they're taking attendance or taking participation in the same way the scribe is doing that at HBS. And so, yeah, I've also gotten emails, like your point about professors, like they'll be like, I saw you on technology or like, I'm not sure if you were, and it kind of scares you. But I think to add to this broader professionalism discussion, one thing that I think is really important that I see it as a actual problem here is like having students know like what's a valuable comment or question in class versus what is like actually not valuable or potentially detracting. No, I think it's like you shouldn't ask, like you shouldn't ask a question or make a comment to like take up space in a classroom. And I really think like MCMPAs do that. And it's like, we're not trying to like have a discussion about your experience in the middle of a lecture. So it's like time and place. And so I think like, because people feel like participation is a grade that they have to speak but if you don't actually have something to add or say or push the conversation correctly like I think there is a way to like make it clear what is like a better question versus not and I've seen professors here handle questions that are like oh like that is like not something we're going into right now but sometimes like professors just go with it and it's like or just like let them go on and on and like I've seen professors at HBS kind of like","every class usually and they're taking attendance or taking participation in the same way the scribe is doing that at HBS. And so, yeah, I've also gotten emails, like your point about professors, like they'll be like, I saw you on technology or like, I'm not sure if you were, and it kind of scares you. But I think to add to this broader professionalism discussion, one thing that I think is really important that I see it as a actual problem here is like having students know like what's a valuable comment or question in class versus what is like actually not valuable or potentially detracting. No, I think it's like you shouldn't ask, like you shouldn't ask a question or make a comment to like take up space in a classroom. And I really think like MCMPAs do that. And it's like, we're not trying to like have a discussion about your experience in the middle of a lecture. So it's like time and place. And so I think like, because people feel like participation is a grade that they have to speak but if you don't actually have something to add or say or push the conversation correctly like I think there is a way to like make it clear what is like a better question versus not and I've seen professors here handle questions that are like oh like that is like not something we're going into right now but sometimes like professors just go with it and it's like or just like let them go on and on and like I've seen professors at HBS kind of like",273,19.987625,0.79234964,13
570,MIXED,Speaker 7,False,30:44:00,110640,"in a way that brings the learning forward. It goes back to the classes being way too big because I've taken classes here that are 80 people, 90 people, and then you have a 40 to 50 percent participation grade and you can't, so people feel like they need to talk, but you can't have a conversation amongst a hundred people. Um, and you certainly can't have a generative one. You can only have the most one comments in that class and that doesn't, does generate a conversation. So I think if you're going to have classes that large, you can't have a sizable participation grade","in a way that brings the learning forward. It goes back to the classes being way too big because I've taken classes here that are 80 people, 90 people, and then you have a 40 to 50 percent participation grade and you can't, so people feel like they need to talk, but you can't have a conversation amongst a hundred people. Um, and you certainly can't have a generative one. You can only have the most one comments in that class and that doesn't, does generate a conversation. So I think if you're going to have classes that large, you can't have a sizable participation grade",106,20.112957,0.8614332,13
572,MIXED,Speaker 7,False,31:34:00,113640,"if you're having a class that large, that's a lecture. That's not a discussion-based class. Okay. And that's going back to my, you know, undergrad experience. I went to [NAME] [NAME]. My largest class size ever was like 20 people. That, you can have a conversation, but you can't try and force a conversation with 85 people. I've never seen a good conversation come from that at HKS. So if you're going to have, leave that to the smaller class sizes.","if you're having a class that large, that's a lecture. That's not a discussion-based class. Okay. And that's going back to my, you know, undergrad experience. I went to . My largest class size ever was like 20 people. That, you can have a conversation, but you can't try and force a conversation with 85 people. I've never seen a good conversation come from that at HKS. So if you're going to have, leave that to the smaller class sizes.",80,19.73862,0.6516394,13
573,MIXED,Speaker 1,False,32:01:00,115260,That's sort of my belief.,That's sort of my belief.,5,18.332754,2.2096744,0
574,MIXED,Speaker 6,False,32:03:00,115380,"I don't know. Or make the whole class for that day a discussion, like how it is at HBS, where everyone knows, like I have one comment, we know what we're talking about, because when it is an 80 or 90 person class with a 50 participation requirement or part of the grade but it's a lecture and so then people are like I have to get in because it's like well it's actually a lecture so they shouldn't have 50 participation or if it is a large discussion class the professor should facilitate a discussion and not take up space themselves because again like it comes back to this disjointed and what is the expectation because I think like students will be more professional if the norms and expectations are communicated up front by professors, even on a daily change, if the classroom structure is like today, the discussion versus a lecture. So just like be conscious of how you ask or make comments, given that.","I don't know. Or make the whole class for that day a discussion, like how it is at HBS, where everyone knows, like I have one comment, we know what we're talking about, because when it is an 80 or 90 person class with a 50 participation requirement or part of the grade but it's a lecture and so then people are like I have to get in because it's like well it's actually a lecture so they shouldn't have 50 participation or if it is a large discussion class the professor should facilitate a discussion and not take up space themselves because again like it comes back to this disjointed and what is the expectation because I think like students will be more professional if the norms and expectations are communicated up front by professors, even on a daily change, if the classroom structure is like today, the discussion versus a lecture. So just like be conscious of how you ask or make comments, given that.",167,20.013489,0.70340204,13
576,MIXED,Speaker 5,False,33:35:00,120900,"It's as simple. Like the first day, and this is like a very effective thing, and it sounds like super military, but it is. Like on the first day of class, if someone walks in late, the teacher should look at that person and say, this is your warning, this is your shopping class. If you're going to take this class, you're going to be on time. The next class, someone walks in, the first person who walks in late should look at them and say, get out. You're late. I'm making an example of you, but this is the norm that's going to follow. I expect you to be on time because I'm on time. Leave. And I guarantee you, it will not happen again. And that one person will not participate for one day. That's all it takes. It's just establishing that if you cross this line, there's going to be a repercussion. The problem is that most lines at the [NAME] [NAME], when you cross them, there's no repercussions. So no one respects the line.","It's as simple. Like the first day, and this is like a very effective thing, and it sounds like super military, but it is. Like on the first day of class, if someone walks in late, the teacher should look at that person and say, this is your warning, this is your shopping class. If you're going to take this class, you're going to be on time. The next class, someone walks in, the first person who walks in late should look at them and say, get out. You're late. I'm making an example of you, but this is the norm that's going to follow. I expect you to be on time because I'm on time. Leave. And I guarantee you, it will not happen again. And that one person will not participate for one day. That's all it takes. It's just establishing that if you cross this line, there's going to be a repercussion. The problem is that most lines at the , when you cross them, there's no repercussions. So no one respects the line.",177,21.60897,0.27359548,8
577,MIXED,Speaker 8,False,34:23:00,123780,"A version of that, which is less military, although I love it, I support it, is one of the classes I'm in this semester. I would say probably on the first day of class, it was on [NAME], whatever. second day of class um i would say probably 20 people came in late within the first 10 minutes it's like a 60 person class but like normally like hks everyone's coming in late all the time and for each person who came in late the professor said good morning welcome class starts at 9 a.m and then waited until they sat down and started yeah and that started here to do that yeah i was thinking about that yeah i was like i think and it basically everyone wanted to clearly curl up and","A version of that, which is less military, although I love it, I support it, is one of the classes I'm in this semester. I would say probably on the first day of class, it was on , whatever. second day of class um i would say probably 20 people came in late within the first 10 minutes it's like a 60 person class but like normally like hks everyone's coming in late all the time and for each person who came in late the professor said good morning welcome class starts at 9 a.m and then waited until they sat down and started yeah and that started here to do that yeah i was thinking about that yeah i was like i think and it basically everyone wanted to clearly curl up and",134,21.3829,0.69205725,8
578,MIXED,Speaker 6,False,35:02:00,126120,died and then it never happened again yeah and so i feel like [NAME] is like if some professors want to do that they can i just i think those professors here wouldn't want to do that but i've seen like danny roderick do that i've seen limor daphne do that and it's awkward and it's awkward and then people feel better about like or people feel like i should actually come on time but also it doesn't like punish people who's like their train got delayed which is like why they're walking in late sometimes but like i think when the line is established to [NAME]'s point like early you won't,died and then it never happened again yeah and so i feel like is like if some professors want to do that they can i just i think those professors here wouldn't want to do that but i've seen like danny roderick do that i've seen limor daphne do that and it's awkward and it's awkward and then people feel better about like or people feel like i should actually come on time but also it doesn't like punish people who's like their train got delayed which is like why they're walking in late sometimes but like i think when the line is established to 's point like early you won't,111,21.56655,0.027236326,8
579,MIXED,Speaker 8,False,35:34:00,128040,see 20 people coming in late you'll only see the like a rare occasion and now every class we have,see 20 people coming in late you'll only see the like a rare occasion and now every class we have,20,21.24094,0.6707407,-1
580,MIXED,Speaker 6,False,35:38:00,128280,"like one person and they always say i'm really sorry yeah and it's like whether you stop class and kind of look and say welcome please don't be late again or they don't feel comfortable and would rather like send an email it's like actually saying you've crossed the line please don't do it again is that there's no, like to [NAME]' point, like there's no, like there is no consequence today. So it kind of doesn't make the rules like relevant.","like one person and they always say i'm really sorry yeah and it's like whether you stop class and kind of look and say welcome please don't be late again or they don't feel comfortable and would rather like send an email it's like actually saying you've crossed the line please don't do it again is that there's no, like to ' point, like there's no, like there is no consequence today. So it kind of doesn't make the rules like relevant.",82,21.352577,-0.16985579,8
581,MIXED,Speaker 8,False,36:07:00,130020,"On, I'm happy to keep talking about this. The other thing, I feel like this is classroom management is sort of as a professionalism in class. The other part of professionalism in class, which I think [NAME] is the only person who's talked about so far is professors professionalism. And I think it's generally better than student professionalism because they're the professors. But it's not perfect. And the main thing is I think that building off of what you said about do I feel like I'm learning something and growing and improving and it's all building a degree together. I do feel like professors need to have some pedagogical review where they say, here's why I'm teaching this, and here's why I'm assigning these readings, and here's what the point of this class is. Because I've now taken a handful of classes that have been going for years and years and years. I mean, just with sort of HKS.","On, I'm happy to keep talking about this. The other thing, I feel like this is classroom management is sort of as a professionalism in class. The other part of professionalism in class, which I think is the only person who's talked about so far is professors professionalism. And I think it's generally better than student professionalism because they're the professors. But it's not perfect. And the main thing is I think that building off of what you said about do I feel like I'm learning something and growing and improving and it's all building a degree together. I do feel like professors need to have some pedagogical review where they say, here's why I'm teaching this, and here's why I'm assigning these readings, and here's what the point of this class is. Because I've now taken a handful of classes that have been going for years and years and years. I mean, just with sort of HKS.",158,21.21907,2.7327404,6
582,MIXED,Speaker 1,False,37:02:00,133320,Guys who are just around.,Guys who are just around.,5,20.281363,0.41698173,-1
583,MIXED,Speaker 6,False,37:03:00,133380,"This is touching on me being like the MPAID needs to be rethought, because some of these classes have not been restructured in 25 years.","This is touching on me being like the MPAID needs to be rethought, because some of these classes have not been restructured in 25 years.",25,20.285625,5.221672,16
585,MIXED,Speaker 8,False,37:32:00,135120,"Yeah, I would say both. I would say there's a smaller subset of classes that I think actually don't really make sense. And they've just been going for years. And either it's because of an MPAD thing or this guy's been teaching this for 50 years and everyone just sort of lets him teach it. Or the professor's not very good. Or the class should be a half semester instead of a full semester. Just sort of stuff. I think there's a broader issue. And this, I think, gets to sort of the classroom management. like why do people show up to HKS classes question, which is professors saying, here's why we're learning this and here's what we're building towards that oftentimes is not clear. Maybe the majority of time is not clear. And I've taken a lot of classes that I liked but are just sort of like classes that I've taken as opposed to like clear parts of an understanding I have of something that makes public administration.","Yeah, I would say both. I would say there's a smaller subset of classes that I think actually don't really make sense. And they've just been going for years. And either it's because of an MPAD thing or this guy's been teaching this for 50 years and everyone just sort of lets him teach it. Or the professor's not very good. Or the class should be a half semester instead of a full semester. Just sort of stuff. I think there's a broader issue. And this, I think, gets to sort of the classroom management. like why do people show up to HKS classes question, which is professors saying, here's why we're learning this and here's what we're building towards that oftentimes is not clear. Maybe the majority of time is not clear. And I've taken a lot of classes that I liked but are just sort of like classes that I've taken as opposed to like clear parts of an understanding I have of something that makes public administration.",170,21.098429,2.833788,6
